seed,prep,strat,split,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
1,Ext,rand,4,8,12,0,94.44,85.53,34,31,9,2,94.44,79.07,43,5.83,250.84,250.84
1,Ext,rand,4,8,12,0,94.14,82.89,31,32,8,5,86.11,79.49,44,5.84,250.84,257.03
1,Ext,rand,4,8,12,0,95.68,85.53,34,31,9,2,94.44,79.07,45,5.85,263.37,263.37
1,Ext,rand,4,8,12,0,92.90,85.53,32,33,7,4,88.89,82.05,46,5.85,269.10,269.10
1,Ext,rand,4,8,12,0,96.30,86.84,34,32,8,2,94.44,80.95,47,5.85,274.84,274.84
1,Ext,rand,4,8,12,0,96.60,85.53,32,33,7,4,88.89,82.05,48,5.85,274.84,280.89
1,Ext,rand,4,8,12,0,96.91,85.53,32,33,7,4,88.89,82.05,49,5.85,274.84,286.84
1,Ext,rand,4,8,12,0,96.91,86.84,33,33,7,3,91.67,82.50,50,5.86,293.12,293.12
1,Ext,rand,4,8,12,0,96.91,85.53,32,33,7,4,88.89,82.05,51,5.87,293.12,299.39
1,Ext,rand,4,8,12,0,97.22,85.53,32,33,7,4,88.89,82.05,52,5.87,293.12,305.27
1,Ext,rand,4,8,12,0,96.91,86.84,33,33,7,3,91.67,82.50,52,5.87,293.12,305.27
1,Ext,rand,5,8,12,0,50.46,56.16,0,41,0,32,0.00,0.00,1,5.78,5.78,5.78
1,Ext,rand,5,8,12,0,50.46,56.16,0,41,0,32,0.00,0.00,2,5.81,11.61,11.61
1,Ext,rand,5,8,12,0,80.12,76.71,29,27,14,3,90.62,67.44,3,5.67,17.01,17.01
1,Ext,rand,5,8,12,0,58.72,50.68,32,5,36,0,100.00,47.06,4,5.71,17.01,22.82
1,Ext,rand,5,8,12,0,62.08,52.05,32,6,35,0,100.00,47.76,5,5.71,17.01,28.57
1,Ext,rand,5,8,12,0,71.56,63.01,31,15,26,1,96.88,54.39,6,5.66,17.01,33.98
1,Ext,rand,5,8,12,0,84.40,79.45,27,31,10,5,84.38,72.97,7,5.66,39.62,39.62
1,Ext,rand,5,8,12,0,89.30,87.67,27,37,4,5,84.38,87.10,8,5.68,45.43,45.43
1,Ext,rand,5,8,12,0,89.60,84.93,25,37,4,7,78.12,86.21,9,5.72,45.43,51.47
1,Ext,rand,5,8,12,0,81.04,76.71,16,40,1,16,50.00,94.12,10,5.76,45.43,57.61
1,Ext,rand,5,8,12,0,85.63,78.08,19,38,3,13,59.38,86.36,11,5.78,45.43,63.61
1,Ext,rand,5,8,12,0,87.77,78.08,19,38,3,13,59.38,86.36,12,5.82,45.43,69.79
1,Ext,rand,5,8,12,0,88.69,89.04,29,36,5,3,90.62,85.29,13,5.85,75.99,75.99
1,Ext,rand,5,8,12,0,91.74,89.04,29,36,5,3,90.62,85.29,14,5.88,82.35,82.35
1,Ext,rand,5,8,12,0,91.13,89.04,29,36,5,3,90.62,85.29,15,5.89,88.40,88.40
1,Ext,rand,5,8,12,0,92.05,87.67,28,36,5,4,87.50,84.85,16,5.91,88.40,94.62
1,Ext,rand,5,8,12,0,92.35,87.67,28,36,5,4,87.50,84.85,17,5.90,88.40,100.38
1,Ext,rand,5,8,12,0,93.58,87.67,28,36,5,4,87.50,84.85,18,5.93,88.40,106.76
1,Ext,rand,5,8,12,0,93.58,87.67,28,36,5,4,87.50,84.85,19,5.93,88.40,112.63
1,Ext,rand,5,8,12,0,93.58,87.67,28,36,5,4,87.50,84.85,20,5.93,88.40,118.54
1,Ext,rand,5,8,12,0,93.58,87.67,28,36,5,4,87.50,84.85,21,5.94,88.40,124.83
1,Ext,rand,5,8,12,0,93.58,86.30,27,36,5,5,84.38,84.38,22,5.94,88.40,130.75
1,Ext,rand,5,8,12,0,92.35,87.67,28,36,5,4,87.50,84.85,23,5.96,88.40,137.00
1,Ext,rand,5,8,12,0,91.13,83.56,25,36,5,7,78.12,83.33,24,5.95,88.40,142.73
1,Ext,rand,5,8,12,0,93.27,86.30,27,36,5,5,84.38,84.38,25,5.97,88.40,149.17
1,Ext,rand,5,8,12,0,94.19,86.30,27,36,5,5,84.38,84.38,26,5.96,88.40,154.98
1,Ext,rand,5,8,12,0,94.50,86.30,27,36,5,5,84.38,84.38,27,5.97,88.40,161.15
1,Ext,rand,5,8,12,0,92.35,87.67,28,36,5,4,87.50,84.85,28,5.98,88.40,167.32
1,Ext,rand,5,8,12,0,93.58,86.30,27,36,5,5,84.38,84.38,29,5.96,88.40,172.83
1,Ext,rand,5,8,12,0,93.58,86.30,27,36,5,5,84.38,84.38,30,5.97,88.40,179.00
1,Ext,rand,5,8,12,0,94.19,86.30,27,36,5,5,84.38,84.38,31,5.97,88.40,185.15
1,Ext,rand,5,8,12,0,94.50,86.30,27,36,5,5,84.38,84.38,32,5.97,88.40,191.02
1,Ext,rand,5,8,12,0,94.80,87.67,28,36,5,4,87.50,84.85,33,5.98,88.40,197.28
1,Ext,rand,5,8,12,0,95.11,87.67,28,36,5,4,87.50,84.85,34,5.99,88.40,203.51
1,Ext,rand,5,8,12,0,95.41,87.67,28,36,5,4,87.50,84.85,35,5.99,88.40,209.63
1,Ext,rand,5,8,12,0,95.11,87.67,28,36,5,4,87.50,84.85,36,5.99,88.40,215.62
1,Ext,rand,5,8,12,0,95.72,87.67,28,36,5,4,87.50,84.85,37,5.99,88.40,221.78
1,Ext,rand,5,8,12,0,95.72,87.67,28,36,5,4,87.50,84.85,38,6.00,88.40,228.09
1,Ext,rand,5,8,12,0,95.72,87.67,28,36,5,4,87.50,84.85,39,6.00,88.40,234.18
1,Ext,rand,5,8,12,0,95.72,87.67,28,36,5,4,87.50,84.85,40,6.00,88.40,240.13
1,Ext,rand,5,8,12,0,95.72,87.67,28,36,5,4,87.50,84.85,41,6.00,88.40,245.81
1,Ext,rand,5,8,12,0,95.72,86.30,27,36,5,5,84.38,84.38,42,5.99,88.40,251.75
1,Ext,rand,5,8,12,0,96.02,87.67,28,36,5,4,87.50,84.85,43,5.98,88.40,257.24
1,Ext,rand,5,8,12,0,96.02,83.56,25,36,5,7,78.12,83.33,44,5.98,88.40,263.01
1,Ext,rand,5,8,12,0,96.94,86.30,27,36,5,5,84.38,84.38,45,5.97,88.40,268.87
1,Ext,rand,5,8,12,0,96.02,86.30,27,36,5,5,84.38,84.38,46,5.97,88.40,274.75
1,Ext,rand,5,8,12,0,96.94,84.93,26,36,5,6,81.25,83.87,47,5.97,88.40,280.62
1,Ext,rand,5,8,12,0,97.55,86.30,27,36,5,5,84.38,84.38,48,5.96,88.40,286.30
1,Ext,rand,5,8,12,0,97.55,86.30,27,36,5,5,84.38,84.38,49,5.96,88.40,291.86
1,Ext,rand,5,8,12,0,97.55,86.30,27,36,5,5,84.38,84.38,50,5.94,88.40,297.24
1,Ext,rand,5,8,12,0,97.55,86.30,27,36,5,5,84.38,84.38,51,5.94,88.40,302.91
1,Ext,rand,5,8,12,0,91.13,89.04,29,36,5,3,90.62,85.29,51,5.94,88.40,302.91
1,lower,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,1,5.72,5.72,5.72
1,lower,pw,1,8,12,0,69.23,54.67,12,29,9,25,32.43,57.14,2,5.75,11.51,11.51
1,lower,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,3,5.74,11.51,17.22
1,lower,pw,1,8,12,0,70.46,49.33,0,37,1,37,0.00,0.00,4,5.85,11.51,23.41
1,lower,pw,1,8,12,0,80.00,74.67,36,20,18,1,97.30,66.67,5,5.89,29.47,29.47
1,lower,pw,1,8,12,0,86.46,69.33,32,20,18,5,86.49,64.00,6,5.88,29.47,35.31
1,lower,pw,1,8,12,0,88.31,70.67,32,21,17,5,86.49,65.31,7,5.94,29.47,41.55
1,lower,pw,1,8,12,0,88.92,69.33,35,17,21,2,94.59,62.50,8,5.97,29.47,47.73
1,lower,pw,1,8,12,0,83.38,69.33,35,17,21,2,94.59,62.50,9,5.96,29.47,53.60
1,lower,pw,1,8,12,0,83.38,69.33,35,17,21,2,94.59,62.50,10,5.97,29.47,59.73
1,lower,pw,1,8,12,0,87.38,73.33,35,20,18,2,94.59,66.04,11,5.96,29.47,65.57
1,lower,pw,1,8,12,0,83.08,69.33,35,17,21,2,94.59,62.50,12,5.99,29.47,71.91
1,lower,pw,1,8,12,0,88.31,69.33,35,17,21,2,94.59,62.50,13,6.01,29.47,78.18
1,lower,pw,1,8,12,0,89.54,73.33,35,20,18,2,94.59,66.04,14,6.03,29.47,84.44
1,lower,pw,1,8,12,0,89.54,73.33,35,20,18,2,94.59,66.04,15,6.07,29.47,90.98
1,lower,pw,1,8,12,0,90.46,74.67,35,21,17,2,94.59,67.31,16,6.12,97.96,97.96
1,lower,pw,1,8,12,0,89.85,74.67,35,21,17,2,94.59,67.31,17,6.13,104.19,104.19
1,lower,pw,1,8,12,0,91.08,74.67,35,21,17,2,94.59,67.31,18,6.12,110.11,110.11
1,lower,pw,1,8,12,0,89.85,77.33,35,23,15,2,94.59,70.00,19,6.11,116.13,116.13
1,lower,pw,1,8,12,0,89.85,74.67,35,21,17,2,94.59,67.31,20,6.14,116.13,122.79
1,lower,pw,1,8,12,0,91.08,74.67,35,21,17,2,94.59,67.31,21,6.14,116.13,128.93
1,lower,pw,1,8,12,0,91.38,73.33,30,25,13,7,81.08,69.77,22,6.13,116.13,134.92
1,lower,pw,1,8,12,0,91.38,69.33,28,24,14,9,75.68,66.67,23,6.13,116.13,140.89
1,lower,pw,1,8,12,0,92.00,72.00,28,26,12,9,75.68,70.00,24,6.12,116.13,146.85
1,lower,pw,1,8,12,0,91.08,72.00,29,25,13,8,78.38,69.05,25,6.12,116.13,153.03
1,lower,pw,1,8,12,0,87.38,73.33,23,32,6,14,62.16,79.31,26,6.11,116.13,158.92
1,lower,pw,1,8,12,0,91.08,70.67,25,28,10,12,67.57,71.43,27,6.14,116.13,165.81
1,lower,pw,1,8,12,0,92.00,68.00,25,26,12,12,67.57,67.57,28,6.15,116.13,172.13
1,lower,pw,1,8,12,0,91.69,68.00,25,26,12,12,67.57,67.57,29,6.16,116.13,178.65
1,lower,pw,1,8,12,0,92.00,68.00,25,26,12,12,67.57,67.57,30,6.16,116.13,184.80
1,lower,pw,1,8,12,0,92.62,66.67,24,26,12,13,64.86,66.67,31,6.16,116.13,191.11
1,lower,pw,1,8,12,0,92.31,66.67,24,26,12,13,64.86,66.67,32,6.17,116.13,197.39
1,lower,pw,1,8,12,0,92.62,66.67,24,26,12,13,64.86,66.67,33,6.18,116.13,204.04
1,lower,pw,1,8,12,0,92.92,66.67,24,26,12,13,64.86,66.67,34,6.19,116.13,210.47
1,lower,pw,1,8,12,0,92.00,68.00,25,26,12,12,67.57,67.57,35,6.19,116.13,216.82
1,lower,pw,1,8,12,0,93.23,68.00,25,26,12,12,67.57,67.57,36,6.20,116.13,223.20
1,lower,pw,1,8,12,0,93.23,68.00,25,26,12,12,67.57,67.57,37,6.21,116.13,229.71
1,lower,pw,1,8,12,0,93.23,68.00,25,26,12,12,67.57,67.57,38,6.22,116.13,236.48
1,lower,pw,1,8,12,0,93.23,68.00,25,26,12,12,67.57,67.57,39,6.22,116.13,242.67
1,lower,pw,1,8,12,0,94.15,68.00,25,26,12,12,67.57,67.57,40,6.22,116.13,248.99
1,lower,pw,1,8,12,0,94.15,68.00,25,26,12,12,67.57,67.57,41,6.22,116.13,254.99
1,lower,pw,1,8,12,0,94.15,68.00,25,26,12,12,67.57,67.57,42,6.22,116.13,261.10
1,lower,pw,1,8,12,0,94.46,68.00,25,26,12,12,67.57,67.57,43,6.23,116.13,267.75
1,lower,pw,1,8,12,0,94.77,68.00,25,26,12,12,67.57,67.57,44,6.23,116.13,274.05
1,lower,pw,1,8,12,0,94.77,68.00,25,26,12,12,67.57,67.57,45,6.23,116.13,280.38
1,lower,pw,1,8,12,0,93.85,68.00,25,26,12,12,67.57,67.57,46,6.24,116.13,286.97
1,lower,pw,1,8,12,0,92.92,66.67,24,26,12,13,64.86,66.67,47,6.25,116.13,293.88
1,lower,pw,1,8,12,0,94.15,66.67,24,26,12,13,64.86,66.67,48,6.26,116.13,300.26
1,lower,pw,1,8,12,0,94.15,66.67,24,26,12,13,64.86,66.67,49,6.26,116.13,306.70
1,lower,pw,1,8,12,0,94.77,66.67,24,26,12,13,64.86,66.67,50,6.26,116.13,313.22
1,lower,pw,1,8,12,0,89.85,77.33,35,23,15,2,94.59,70.00,50,6.26,116.13,313.22
1,lower,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,1,6.77,6.77,6.77
1,lower,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,2,6.36,12.73,12.73
1,lower,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,3,6.37,19.12,19.12
1,lower,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,4,6.23,24.91,24.91
1,lower,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,5,6.22,31.09,31.09
1,lower,pw,2,8,12,0,55.70,49.46,0,46,0,47,0.00,0.00,6,6.20,37.17,37.17
1,lower,pw,2,8,12,0,81.43,54.84,6,45,1,41,12.77,85.71,7,6.23,43.58,43.58
1,lower,pw,2,8,12,0,81.76,58.06,12,42,4,35,25.53,75.00,8,6.20,49.57,49.57
1,lower,pw,2,8,12,0,85.99,50.54,47,0,46,0,100.00,50.54,9,6.20,49.57,55.82
1,lower,pw,2,8,12,0,77.20,51.61,3,45,1,44,6.38,75.00,10,6.15,49.57,61.49
1,lower,pw,2,8,12,0,85.34,50.54,47,0,46,0,100.00,50.54,11,6.17,49.57,67.87
1,lower,pw,2,8,12,0,87.95,50.54,47,0,46,0,100.00,50.54,12,6.19,49.57,74.30
1,lower,pw,2,8,12,0,88.93,66.67,47,15,31,0,100.00,60.26,13,6.25,81.27,81.27
1,lower,pw,2,8,12,0,88.93,67.74,47,16,30,0,100.00,61.04,14,6.25,87.47,87.47
1,lower,pw,2,8,12,0,88.93,66.67,47,15,31,0,100.00,60.26,15,6.23,87.47,93.43
1,lower,pw,2,8,12,0,88.60,50.54,47,0,46,0,100.00,50.54,16,6.22,87.47,99.50
1,lower,pw,2,8,12,0,88.93,50.54,47,0,46,0,100.00,50.54,17,6.23,87.47,105.88
1,lower,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,18,6.21,87.47,111.69
1,lower,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,19,6.18,87.47,117.40
1,lower,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,20,6.18,87.47,123.64
1,lower,pw,2,8,12,0,90.55,50.54,47,0,46,0,100.00,50.54,21,6.18,87.47,129.85
1,lower,pw,2,8,12,0,91.21,50.54,47,0,46,0,100.00,50.54,22,6.16,87.47,135.57
1,lower,pw,2,8,12,0,90.55,50.54,47,0,46,0,100.00,50.54,23,6.16,87.47,141.66
1,lower,pw,2,8,12,0,90.88,50.54,47,0,46,0,100.00,50.54,24,6.14,87.47,147.47
1,lower,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,25,6.14,87.47,153.39
1,lower,pw,2,8,12,0,91.86,50.54,47,0,46,0,100.00,50.54,26,6.13,87.47,159.33
1,lower,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,27,6.10,87.47,164.83
1,lower,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,28,6.09,87.47,170.49
1,lower,pw,2,8,12,0,91.21,50.54,47,0,46,0,100.00,50.54,29,6.06,87.47,175.86
1,lower,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,30,6.05,87.47,181.62
1,lower,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,31,6.04,87.47,187.35
1,lower,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,32,6.02,87.47,192.76
1,lower,pw,2,8,12,0,92.83,67.74,47,16,30,0,100.00,61.04,33,6.00,198.12,198.12
1,lower,pw,2,8,12,0,93.49,67.74,47,16,30,0,100.00,61.04,34,6.01,204.32,204.32
1,lower,pw,2,8,12,0,94.14,67.74,47,16,30,0,100.00,61.04,35,6.01,210.34,210.34
1,lower,pw,2,8,12,0,94.14,67.74,47,16,30,0,100.00,61.04,36,6.00,216.04,216.04
1,lower,pw,2,8,12,0,92.18,67.74,47,16,30,0,100.00,61.04,37,5.98,221.41,221.41
1,lower,pw,2,8,12,0,94.14,67.74,47,16,30,0,100.00,61.04,38,5.99,227.71,227.71
1,lower,pw,2,8,12,0,93.81,77.42,47,25,21,0,100.00,69.12,39,6.00,233.92,233.92
1,lower,pw,2,8,12,0,93.81,69.89,47,18,28,0,100.00,62.67,40,6.00,233.92,239.91
1,lower,pw,2,8,12,0,93.81,77.42,47,25,21,0,100.00,69.12,41,5.99,245.51,245.51
1,lower,pw,2,8,12,0,93.16,86.02,47,33,13,0,100.00,78.33,42,5.98,251.29,251.29
1,lower,pw,2,8,12,0,93.16,78.49,47,26,20,0,100.00,70.15,43,5.98,251.29,257.08
1,lower,pw,2,8,12,0,93.81,73.12,47,21,25,0,100.00,65.28,44,5.98,251.29,263.31
1,lower,pw,2,8,12,0,91.53,72.04,47,20,26,0,100.00,64.38,45,5.99,251.29,269.47
1,lower,pw,2,8,12,0,93.81,53.76,47,3,43,0,100.00,52.22,46,5.99,251.29,275.41
1,lower,pw,2,8,12,0,93.49,53.76,47,3,43,0,100.00,52.22,47,5.98,251.29,281.22
1,lower,pw,2,8,12,0,94.14,64.52,47,13,33,0,100.00,58.75,48,5.98,251.29,287.22
1,lower,pw,2,8,12,0,94.46,64.52,47,13,33,0,100.00,58.75,49,5.98,251.29,293.25
1,lower,pw,2,8,12,0,93.16,69.89,47,18,28,0,100.00,62.67,50,5.99,251.29,299.60
1,lower,pw,2,8,12,0,94.14,51.61,47,1,45,0,100.00,51.09,51,5.98,251.29,305.20
1,lower,pw,2,8,12,0,93.16,86.02,47,33,13,0,100.00,78.33,51,5.98,251.29,305.20
1,lower,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,1,5.43,5.43,5.43
1,lower,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,2,5.56,11.13,11.13
1,lower,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,3,5.54,16.62,16.62
1,lower,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,4,5.70,22.80,22.80
1,lower,pw,3,8,12,0,55.76,30.38,23,1,55,0,100.00,29.49,5,5.82,29.08,29.08
1,lower,pw,3,8,12,0,78.50,56.96,22,23,33,1,95.65,40.00,6,5.84,35.04,35.04
1,lower,pw,3,8,12,0,81.31,58.23,20,26,30,3,86.96,40.00,7,5.86,41.02,41.02
1,lower,pw,3,8,12,0,84.11,58.23,18,28,28,5,78.26,39.13,8,5.92,47.33,47.33
1,lower,pw,3,8,12,0,88.79,68.35,12,42,14,11,52.17,46.15,9,5.91,53.16,53.16
1,lower,pw,3,8,12,0,88.47,79.75,12,51,5,11,52.17,70.59,10,5.90,59.02,59.02
1,lower,pw,3,8,12,0,88.47,82.28,10,55,1,13,43.48,90.91,11,5.91,64.98,64.98
1,lower,pw,3,8,12,0,89.41,79.75,11,52,4,12,47.83,73.33,12,5.90,64.98,70.85
1,lower,pw,3,8,12,0,88.79,74.68,7,52,4,16,30.43,63.64,13,5.92,64.98,76.96
1,lower,pw,3,8,12,0,89.72,74.68,7,52,4,16,30.43,63.64,14,5.94,64.98,83.11
1,lower,pw,3,8,12,0,90.03,74.68,7,52,4,16,30.43,63.64,15,5.96,64.98,89.42
1,lower,pw,3,8,12,0,90.34,74.68,7,52,4,16,30.43,63.64,16,5.98,64.98,95.70
1,lower,pw,3,8,12,0,90.03,75.95,8,52,4,15,34.78,66.67,17,5.99,64.98,101.86
1,lower,pw,3,8,12,0,90.03,69.62,3,52,4,20,13.04,42.86,18,6.02,64.98,108.40
1,lower,pw,3,8,12,0,90.34,69.62,3,52,4,20,13.04,42.86,19,6.03,64.98,114.62
1,lower,pw,3,8,12,0,91.28,75.95,8,52,4,15,34.78,66.67,20,6.03,64.98,120.68
1,lower,pw,3,8,12,0,91.59,79.75,13,50,6,10,56.52,68.42,21,6.04,64.98,126.91
1,lower,pw,3,8,12,0,92.21,79.75,12,51,5,11,52.17,70.59,22,6.02,64.98,132.47
1,lower,pw,3,8,12,0,93.15,75.95,12,48,8,11,52.17,60.00,23,6.03,64.98,138.66
1,lower,pw,3,8,12,0,93.15,78.48,11,51,5,12,47.83,68.75,24,6.04,64.98,144.91
1,lower,pw,3,8,12,0,92.21,82.28,10,55,1,13,43.48,90.91,25,6.04,150.96,150.96
1,lower,pw,3,8,12,0,93.46,74.68,11,48,8,12,47.83,57.89,26,6.05,150.96,157.22
1,lower,pw,3,8,12,0,93.46,74.68,11,48,8,12,47.83,57.89,27,6.05,150.96,163.23
1,lower,pw,3,8,12,0,92.52,77.22,11,50,6,12,47.83,64.71,28,6.04,150.96,169.11
1,lower,pw,3,8,12,0,93.15,77.22,11,50,6,12,47.83,64.71,29,6.05,150.96,175.56
1,lower,pw,3,8,12,0,93.15,78.48,12,50,6,11,52.17,66.67,30,6.06,150.96,181.66
1,lower,pw,3,8,12,0,93.46,75.95,12,48,8,11,52.17,60.00,31,6.05,150.96,187.69
1,lower,pw,3,8,12,0,94.08,75.95,12,48,8,11,52.17,60.00,32,6.07,150.96,194.16
1,lower,pw,3,8,12,0,94.70,75.95,12,48,8,11,52.17,60.00,33,6.07,150.96,200.39
1,lower,pw,3,8,12,0,94.39,75.95,12,48,8,11,52.17,60.00,34,6.08,150.96,206.65
1,lower,pw,3,8,12,0,94.70,74.68,11,48,8,12,47.83,57.89,35,6.07,150.96,212.59
1,lower,pw,3,8,12,0,94.70,74.68,11,48,8,12,47.83,57.89,36,6.07,150.96,218.52
1,lower,pw,3,8,12,0,94.70,73.42,10,48,8,13,43.48,55.56,37,6.08,150.96,224.98
1,lower,pw,3,8,12,0,95.02,78.48,11,51,5,12,47.83,68.75,38,6.09,150.96,231.26
1,lower,pw,3,8,12,0,95.02,74.68,11,48,8,12,47.83,57.89,39,6.08,150.96,237.21
1,lower,pw,3,8,12,0,95.64,78.48,11,51,5,12,47.83,68.75,40,6.09,150.96,243.75
1,lower,pw,3,8,12,0,95.02,77.22,10,51,5,13,43.48,66.67,41,6.10,150.96,250.02
1,lower,pw,3,8,12,0,95.02,75.95,10,50,6,13,43.48,62.50,42,6.09,150.96,255.88
1,lower,pw,3,8,12,0,95.64,75.95,10,50,6,13,43.48,62.50,43,6.09,150.96,262.06
1,lower,pw,3,8,12,0,93.46,77.22,10,51,5,13,43.48,66.67,44,6.10,150.96,268.30
1,lower,pw,3,8,12,0,87.54,75.95,14,46,10,9,60.87,58.33,45,6.09,150.96,274.26
1,lower,pw,3,8,12,0,88.79,74.68,8,51,5,15,34.78,61.54,46,6.10,150.96,280.75
1,lower,pw,3,8,12,0,86.29,75.95,12,48,8,11,52.17,60.00,47,6.10,150.96,286.77
1,lower,pw,3,8,12,0,90.65,74.68,11,48,8,12,47.83,57.89,48,6.10,150.96,293.01
1,lower,pw,3,8,12,0,90.65,78.48,11,51,5,12,47.83,68.75,49,6.11,150.96,299.17
1,lower,pw,3,8,12,0,90.97,73.42,7,51,5,16,30.43,58.33,50,6.10,150.96,305.23
1,lower,pw,3,8,12,0,92.21,82.28,10,55,1,13,43.48,90.91,50,6.10,150.96,305.23
1,lower,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,1,5.15,5.15,5.15
1,lower,pw,4,8,12,0,77.33,67.95,22,31,16,9,70.97,57.89,2,5.35,10.70,10.70
1,lower,pw,4,8,12,0,74.22,67.95,19,34,13,12,61.29,59.38,3,5.28,15.84,15.84
1,lower,pw,4,8,12,0,81.37,48.72,31,7,40,0,100.00,43.66,4,5.40,15.84,21.59
1,lower,pw,4,8,12,0,83.85,43.59,26,8,39,5,83.87,40.00,5,5.50,15.84,27.50
1,lower,pw,4,8,12,0,87.58,73.08,16,41,6,15,51.61,72.73,6,5.54,33.26,33.26
1,lower,pw,4,8,12,0,86.34,71.79,14,42,5,17,45.16,73.68,7,5.62,33.26,39.35
1,lower,pw,4,8,12,0,87.27,74.36,14,44,3,17,45.16,82.35,8,5.65,45.20,45.20
1,lower,pw,4,8,12,0,79.81,73.08,13,44,3,18,41.94,81.25,9,5.68,45.20,51.14
1,lower,pw,4,8,12,0,84.47,74.36,15,43,4,16,48.39,78.95,10,5.68,56.81,56.81
1,lower,pw,4,8,12,0,88.51,69.23,16,38,9,15,51.61,64.00,11,5.69,56.81,62.61
1,lower,pw,4,8,12,0,88.51,75.64,16,43,4,15,51.61,80.00,12,5.72,68.68,68.68
1,lower,pw,4,8,12,0,88.20,75.64,16,43,4,15,51.61,80.00,13,5.73,74.47,74.47
1,lower,pw,4,8,12,0,90.06,75.64,16,43,4,15,51.61,80.00,14,5.75,80.54,80.54
1,lower,pw,4,8,12,0,87.58,75.64,16,43,4,15,51.61,80.00,15,5.78,86.71,86.71
1,lower,pw,4,8,12,0,87.27,71.79,16,40,7,15,51.61,69.57,16,5.81,86.71,92.89
1,lower,pw,4,8,12,0,90.06,69.23,16,38,9,15,51.61,64.00,17,5.79,86.71,98.50
1,lower,pw,4,8,12,0,90.68,69.23,16,38,9,15,51.61,64.00,18,5.83,86.71,104.97
1,lower,pw,4,8,12,0,90.99,69.23,16,38,9,15,51.61,64.00,19,5.84,86.71,110.97
1,lower,pw,4,8,12,0,91.93,66.67,16,36,11,15,51.61,59.26,20,5.85,86.71,116.95
1,lower,pw,4,8,12,0,91.93,66.67,16,36,11,15,51.61,59.26,21,5.85,86.71,122.91
1,lower,pw,4,8,12,0,92.24,64.10,16,34,13,15,51.61,55.17,22,5.86,86.71,128.91
1,lower,pw,4,8,12,0,92.86,65.38,16,35,12,15,51.61,57.14,23,5.87,86.71,135.09
1,lower,pw,4,8,12,0,92.55,65.38,16,35,12,15,51.61,57.14,24,5.87,86.71,140.95
1,lower,pw,4,8,12,0,92.86,64.10,16,34,13,15,51.61,55.17,25,5.88,86.71,147.03
1,lower,pw,4,8,12,0,92.86,64.10,16,34,13,15,51.61,55.17,26,5.90,86.71,153.35
1,lower,pw,4,8,12,0,93.17,64.10,16,34,13,15,51.61,55.17,27,5.90,86.71,159.31
1,lower,pw,4,8,12,0,92.86,64.10,16,34,13,15,51.61,55.17,28,5.90,86.71,165.16
1,lower,pw,4,8,12,0,94.41,65.38,16,35,12,15,51.61,57.14,29,5.91,86.71,171.40
1,lower,pw,4,8,12,0,93.79,66.67,16,36,11,15,51.61,59.26,30,5.90,86.71,177.03
1,lower,pw,4,8,12,0,93.17,60.26,19,28,19,12,61.29,50.00,31,5.91,86.71,183.14
1,lower,pw,4,8,12,0,94.10,61.54,19,29,18,12,61.29,51.35,32,5.91,86.71,189.27
1,lower,pw,4,8,12,0,94.72,65.38,16,35,12,15,51.61,57.14,33,5.92,86.71,195.21
1,lower,pw,4,8,12,0,93.79,67.95,16,37,10,15,51.61,61.54,34,5.92,86.71,201.12
1,lower,pw,4,8,12,0,94.41,66.67,16,36,11,15,51.61,59.26,35,5.91,86.71,206.82
1,lower,pw,4,8,12,0,94.41,66.67,16,36,11,15,51.61,59.26,36,5.90,86.71,212.32
1,lower,pw,4,8,12,0,95.03,65.38,16,35,12,15,51.61,57.14,37,5.90,86.71,218.20
1,lower,pw,4,8,12,0,95.03,65.38,16,35,12,15,51.61,57.14,38,5.91,86.71,224.42
1,lower,pw,4,8,12,0,89.44,71.79,15,41,6,16,48.39,71.43,39,5.90,86.71,230.17
